,N_I,N_V,Name,Nobs,OGLE period,Outliers1,Outliers3,mean,mean N,med_sig,median,p16,p84,sem,std,unexplained_variance,window
91,123.0,123.0,OGLE-BLG-RRLYR-00005,"(50.0, inf]",0.56553785,,,,,,,,,,,,0.063
92,123.0,123.0,OGLE-BLG-RRLYR-00005,"(10.0, 20.0]",0.56553785,,,,,,,,,,,,0.159
93,123.0,123.0,OGLE-BLG-RRLYR-00005,"(20.0, 30.0]",0.56553785,0.25,0.25,0.4504709893981121,20.5,0.08388233250111317,0.5654957657313273,0.10670852722514171,0.5655246562195471,0.025941132687798185,0.20093914976319843,0.04589805300711004,0.159
94,123.0,123.0,OGLE-BLG-RRLYR-00005,"(30.0, 50.0]",0.56553785,0.5,0.08333333333333333,0.5267350705997408,30.5,8.718690025195345e-06,0.5655050314182114,0.5654826972751026,0.5655276402996804,0.01674137116891934,0.12967810345980318,0.01803924679416611,0.159
95,123.0,123.0,OGLE-BLG-RRLYR-00005,"(50.0, inf]",0.56553785,,,,,,,,,,,,0.159
96,123.0,123.0,OGLE-BLG-RRLYR-00005,"(10.0, 20.0]",0.56553785,,,,,,,,,,,,0.4
97,123.0,123.0,OGLE-BLG-RRLYR-00005,"(20.0, 30.0]",0.56553785,0.25,0.25,0.46002385142384133,20.5,0.06741905387039257,0.5655084265778985,0.15352445937297735,0.5655456838637667,0.0239388900530401,0.1854298450042294,0.040392823731974045,0.4
98,123.0,123.0,OGLE-BLG-RRLYR-00005,"(30.0, 50.0]",0.56553785,0.25,0.16666666666666666,0.49375684776152645,30.5,4.536922073733368e-05,0.5655018634190647,0.34286254072736144,0.5655281181847159,0.020959431039349524,0.16235105472276704,0.031065912433435885,0.4
99,123.0,123.0,OGLE-BLG-RRLYR-00005,"(50.0, inf]",0.56553785,,,,,,,,,,,,0.4
100,124.0,124.0,OGLE-BLG-RRLYR-00006,"(10.0, 20.0]",0.47887688,,,,,,,,,,,,0.01
101,124.0,124.0,OGLE-BLG-RRLYR-00006,"(20.0, 30.0]",0.47887688,0.5833333333333334,0.0,0.4056531348360819,20.5,0.2430815944314044,0.45715974043355084,0.12181632871743672,0.7266956059968306,0.03613026297438987,0.27986381358781287,0.020582627122174957,0.01
102,124.0,124.0,OGLE-BLG-RRLYR-00006,"(30.0, 50.0]",0.47887688,0.4166666666666667,0.3333333333333333,0.49670578901928875,30.5,2.2133693435927985e-05,0.47888675951055576,0.30476763278567204,0.7265917666431274,0.029447474397630582,0.22809915585978507,0.051479588478280124,0.01
103,124.0,124.0,OGLE-BLG-RRLYR-00006,"(50.0, inf]",0.47887688,,,,,,,,,,,,0.01
104,124.0,124.0,OGLE-BLG-RRLYR-00006,"(10.0, 20.0]",0.47887688,,,,,,,,,,,,0.025
105,124.0,124.0,OGLE-BLG-RRLYR-00006,"(20.0, 30.0]",0.47887688,0.4166666666666667,0.4166666666666667,0.4652039448239845,20.5,0.06119382032780362,0.47886132123082903,0.1456188638534695,0.7146334250091588,0.0319573357727007,0.24754045847365666,0.056696847555665716,0.025
